Datetime,open,high,low,close,volume
2022-07-20 12:00:00-04:00,181.74000549316406,182.13999938964844,181.6999969482422,182.0,473425
2022-07-20 12:05:00-04:00,181.99000549316406,182.11920166015625,181.80999755859375,182.02000427246094,294157
2022-07-20 12:10:00-04:00,182.0,182.24000549316406,181.80999755859375,182.22500610351562,243740
2022-07-20 12:15:00-04:00,182.24000549316406,182.83999633789062,182.14999389648438,182.83999633789062,535044
2022-07-20 12:20:00-04:00,182.83999633789062,182.8800048828125,182.42999267578125,182.5041046142578,227896
2022-07-20 12:25:00-04:00,182.5,182.639892578125,182.01840209960938,182.03500366210938,311316
2022-07-20 12:30:00-04:00,182.014892578125,182.16000366210938,181.77000427246094,181.91000366210938,249188
2022-07-20 12:35:00-04:00,181.9199981689453,182.35000610351562,181.75,182.17999267578125,205980
2022-07-20 12:40:00-04:00,182.19000244140625,182.28990173339844,180.92080688476562,180.99000549316406,230243
2022-07-20 12:45:00-04:00,180.9600067138672,180.9600067138672,180.16000366210938,180.5500030517578,396969
2022-07-20 12:50:00-04:00,180.52000427246094,181.22000122070312,180.44000244140625,180.9600067138672,175077
2022-07-20 12:55:00-04:00,180.97500610351562,181.4499969482422,180.9499969482422,181.23660278320312,134999
2022-07-20 13:00:00-04:00,181.14010620117188,181.24339294433594,180.22999572753906,180.39999389648438,214205
2022-07-20 13:05:00-04:00,180.35000610351562,180.77969360351562,179.99000549316406,180.375,250297
2022-07-20 13:10:00-04:00,180.3000030517578,180.3000030517578,179.75,179.80499267578125,233301
2022-07-20 13:15:00-04:00,179.74240112304688,180.0,179.5,179.8000030517578,240342
2022-07-20 13:20:00-04:00,179.80999755859375,180.30999755859375,179.60000610351562,180.17160034179688,234361
2022-07-20 13:25:00-04:00,180.13999938964844,180.9499969482422,180.0500030517578,180.9199981689453,198051
2022-07-20 13:30:00-04:00,180.9199981689453,181.4199981689453,180.8300018310547,181.37460327148438,250296
2022-07-20 13:35:00-04:00,181.38499450683594,181.66000366210938,181.09019470214844,181.5500030517578,226789
2022-07-20 13:40:00-04:00,181.52999877929688,181.74000549316406,181.38009643554688,181.5,187587
2022-07-20 13:45:00-04:00,181.52000427246094,181.70989990234375,181.11500549316406,181.12989807128906,193989
2022-07-20 13:50:00-04:00,181.110107421875,181.32000732421875,180.82000732421875,180.97000122070312,157371
2022-07-20 13:55:00-04:00,180.97999572753906,181.06500244140625,180.36000061035156,180.52000427246094,153201
2022-07-20 14:00:00-04:00,180.50999450683594,181.30999755859375,180.47999572753906,181.2949981689453,167054
2022-07-20 14:05:00-04:00,181.3350067138672,181.5500030517578,181.0500030517578,181.54989624023438,190295
2022-07-20 14:10:00-04:00,181.52999877929688,181.67999267578125,181.30999755859375,181.61000061035156,202251
2022-07-20 14:15:00-04:00,181.5749969482422,181.9199981689453,181.30999755859375,181.88999938964844,246788
2022-07-20 14:20:00-04:00,181.9199981689453,182.22000122070312,181.74000549316406,182.18539428710938,211121
2022-07-20 14:25:00-04:00,182.1999969482422,182.5500030517578,182.1699981689453,182.28500366210938,244535
2022-07-20 14:30:00-04:00,182.264404296875,182.3000030517578,181.92999267578125,182.14500427246094,150095
2022-07-20 14:35:00-04:00,182.17999267578125,182.35000610351562,182.10000610351562,182.30850219726562,100132
2022-07-20 14:40:00-04:00,182.30999755859375,182.72999572753906,182.24000549316406,182.58999633789062,213686
2022-07-20 14:45:00-04:00,182.60000610351562,182.6999969482422,182.42999267578125,182.60000610351562,162992
2022-07-20 14:50:00-04:00,182.61000061035156,182.6999969482422,182.19009399414062,182.25999450683594,273025
2022-07-20 14:55:00-04:00,182.27000427246094,182.58999633789062,182.031005859375,182.5366973876953,175811
2022-07-20 15:00:00-04:00,182.5399932861328,183.07000732421875,182.38499450683594,182.9600067138672,274713
2022-07-20 15:05:00-04:00,182.9600067138672,183.3000030517578,182.85000610351562,182.9499969482422,273330
2022-07-20 15:10:00-04:00,183.0,183.3300018310547,182.86000061035156,183.0500030517578,232796
2022-07-20 15:15:00-04:00,183.0500030517578,183.44000244140625,182.95010375976562,183.28500366210938,233482
2022-07-20 15:20:00-04:00,183.3000030517578,183.42999267578125,183.02029418945312,183.1999969482422,258151
2022-07-20 15:25:00-04:00,183.19000244140625,183.4199981689453,182.9499969482422,183.3896942138672,221817
2022-07-20 15:30:00-04:00,183.39999389648438,183.60000610351562,183.2100067138672,183.38999938964844,345493
2022-07-20 15:35:00-04:00,183.35000610351562,183.3699951171875,182.8000030517578,182.97000122070312,293074
2022-07-20 15:40:00-04:00,182.97999572753906,183.25,182.8000030517578,183.17999267578125,305509
2022-07-20 15:45:00-04:00,183.16000366210938,183.23500061035156,182.7949981689453,183.11000061035156,402647
2022-07-20 15:50:00-04:00,183.11000061035156,183.55999755859375,182.89999389648438,182.9600067138672,519408
2022-07-20 15:55:00-04:00,182.9600067138672,183.22999572753906,182.9499969482422,183.08999633789062,852876
2022-07-21 09:30:00-04:00,180.6300048828125,181.67999267578125,179.91000366210938,179.92999267578125,1449101
2022-07-21 09:35:00-04:00,179.0,181.77999877929688,179.0,181.62350463867188,740948
2022-07-21 09:40:00-04:00,181.5,182.22999572753906,181.22000122070312,181.22000122070312,347565
2022-07-21 09:45:00-04:00,180.75,182.27000427246094,180.47999572753906,182.05999755859375,361268
2022-07-21 09:50:00-04:00,182.0,182.63999938964844,181.72000122070312,182.5449981689453,298563
2022-07-21 09:55:00-04:00,182.5,182.97000122070312,182.30999755859375,182.72000122070312,414150
2022-07-21 10:00:00-04:00,182.7899932861328,183.44000244140625,182.3800048828125,182.4199981689453,547381
2022-07-21 10:05:00-04:00,182.44000244140625,182.44000244140625,181.11000061035156,181.14999389648438,373699
2022-07-21 10:10:00-04:00,181.11000061035156,181.6699981689453,180.50999450683594,180.8199005126953,324347
2022-07-21 10:15:00-04:00,180.86990356445312,181.58599853515625,180.66000366210938,181.2899932861328,246312
2022-07-21 10:20:00-04:00,181.22000122070312,181.4600067138672,180.52369689941406,180.61000061035156,253670
2022-07-21 10:25:00-04:00,180.63499450683594,180.69000244140625,179.75999450683594,180.14999389648438,328161
2022-07-21 10:30:00-04:00,180.07000732421875,180.33999633789062,178.9499969482422,179.66000366210938,516938
2022-07-21 10:35:00-04:00,179.69000244140625,179.9600067138672,179.2100067138672,179.9550018310547,301541
2022-07-21 10:40:00-04:00,179.9499969482422,180.0,179.3300018310547,179.86000061035156,306175
2022-07-21 10:45:00-04:00,179.88999938964844,180.0,179.3699951171875,179.60009765625,303669
2022-07-21 10:50:00-04:00,179.6199951171875,180.07000732421875,179.60000610351562,180.03500366210938,282229
2022-07-21 10:55:00-04:00,180.0500030517578,181.19000244140625,180.0,181.10499572753906,382682
2022-07-21 11:00:00-04:00,181.08079528808594,182.0800018310547,181.02000427246094,182.0800018310547,285028
2022-07-21 11:05:00-04:00,182.0800018310547,182.50999450683594,181.80999755859375,182.4149932861328,360277
2022-07-21 11:10:00-04:00,182.45120239257812,182.50999450683594,181.88999938964844,182.3699951171875,479956
2022-07-21 11:15:00-04:00,182.40249633789062,182.6300048828125,181.92999267578125,182.27999877929688,196846
2022-07-21 11:20:00-04:00,182.2200927734375,182.53860473632812,181.8300018310547,182.02999877929688,229353
2022-07-21 11:25:00-04:00,182.06500244140625,182.72000122070312,181.97999572753906,182.63299560546875,273217
2022-07-21 11:30:00-04:00,182.64999389648438,183.27499389648438,182.35000610351562,183.2449951171875,297019
2022-07-21 11:35:00-04:00,183.2449951171875,183.4199981689453,183.0,183.0260009765625,283744
2022-07-21 11:40:00-04:00,183.03469848632812,183.25,182.89999389648438,183.02999877929688,185718
2022-07-21 11:45:00-04:00,183.0500030517578,183.11000061035156,182.50999450683594,182.60499572753906,169371
2022-07-21 11:50:00-04:00,182.66000366210938,182.9600067138672,182.60000610351562,182.80999755859375,112875
2022-07-21 11:55:00-04:00,182.80499267578125,183.2299041748047,182.75,182.88999938964844,168266
2022-07-21 12:00:00-04:00,182.8699951171875,183.27000427246094,182.77999877929688,183.2050018310547,195785
2022-07-21 12:05:00-04:00,183.22999572753906,183.5399932861328,183.0399932861328,183.5124053955078,246715
2022-07-21 12:10:00-04:00,183.50010681152344,183.52999877929688,182.93099975585938,183.16000366210938,226022
2022-07-21 12:15:00-04:00,183.15699768066406,183.1999969482422,182.86000061035156,182.9600067138672,122117
2022-07-21 12:20:00-04:00,182.94500732421875,183.07989501953125,182.61000061035156,183.0399932861328,144153
2022-07-21 12:25:00-04:00,183.03990173339844,183.10000610351562,182.6699981689453,183.0299072265625,162613
2022-07-21 12:30:00-04:00,182.9788055419922,183.0850067138672,182.63999938964844,182.77000427246094,170671
2022-07-21 12:35:00-04:00,182.77000427246094,182.97999572753906,182.50030517578125,182.89999389648438,147953
2022-07-21 12:40:00-04:00,182.9188995361328,182.9188995361328,182.25999450683594,182.3000030517578,134928
2022-07-21 12:45:00-04:00,182.30999755859375,182.4499969482422,181.9600067138672,182.0800018310547,255697
2022-07-21 12:50:00-04:00,182.08999633789062,182.33999633789062,182.00999450683594,182.19500732421875,174470
2022-07-21 12:55:00-04:00,182.19000244140625,182.2799072265625,181.97999572753906,182.13999938964844,243897
2022-07-21 13:00:00-04:00,182.13999938964844,182.3300018310547,181.98500061035156,182.1699981689453,234966
2022-07-21 13:05:00-04:00,182.1699981689453,182.47000122070312,182.0,182.11000061035156,205721
2022-07-21 13:10:00-04:00,182.1219024658203,182.41000366210938,181.86749267578125,181.86749267578125,227151
2022-07-21 13:15:00-04:00,181.88999938964844,182.16000366210938,181.8217010498047,182.00999450683594,158251
2022-07-21 13:20:00-04:00,182.00999450683594,182.17990112304688,181.64010620117188,181.67999267578125,161634
2022-07-21 13:25:00-04:00,181.65240478515625,181.91000366210938,181.5399932861328,181.81500244140625,252737
2022-07-21 13:30:00-04:00,181.86000061035156,181.99000549316406,181.1999969482422,181.3300018310547,270867
2022-07-21 13:35:00-04:00,181.33999633789062,182.22000122070312,181.127197265625,182.0980987548828,236944
2022-07-21 13:40:00-04:00,182.1300048828125,182.82000732421875,182.05299377441406,182.50999450683594,284531
2022-07-21 13:45:00-04:00,182.52499389648438,182.55990600585938,182.0200958251953,182.23500061035156,181646
2022-07-21 13:50:00-04:00,182.25990295410156,182.25990295410156,181.25,181.3300018310547,190087
2022-07-21 13:55:00-04:00,181.3300018310547,181.75990295410156,181.25999450683594,181.58999633789062,196364
2022-07-21 14:00:00-04:00,181.60890197753906,182.24349975585938,181.45010375976562,181.9499969482422,216936
2022-07-21 14:05:00-04:00,181.9600067138672,182.5500030517578,181.9600067138672,182.27000427246094,241507
2022-07-21 14:10:00-04:00,182.26499938964844,182.47999572753906,182.17010498046875,182.46359252929688,149446
2022-07-21 14:15:00-04:00,182.47000122070312,182.47999572753906,182.0399932861328,182.38999938964844,176213
2022-07-21 14:20:00-04:00,182.38470458984375,182.5699005126953,182.32000732421875,182.5299072265625,149397
2022-07-21 14:25:00-04:00,182.5,182.57000732421875,182.21499633789062,182.47500610351562,193957
2022-07-21 14:30:00-04:00,182.47500610351562,182.53939819335938,182.08999633789062,182.14500427246094,185552
2022-07-21 14:35:00-04:00,182.13999938964844,182.52000427246094,181.92999267578125,182.52000427246094,178847
2022-07-21 14:40:00-04:00,182.52340698242188,182.6490020751953,182.1300048828125,182.2899932861328,158535
2022-07-21 14:45:00-04:00,182.27999877929688,182.52000427246094,182.14149475097656,182.1999969482422,169248
2022-07-21 14:50:00-04:00,182.2100067138672,182.47000122070312,182.19000244140625,182.4199981689453,131678
2022-07-21 14:55:00-04:00,182.44000244140625,183.25999450683594,182.3574981689453,183.2449951171875,359176
2022-07-21 15:00:00-04:00,183.2449951171875,183.80999755859375,183.0500030517578,183.80799865722656,584295
2022-07-21 15:05:00-04:00,183.78900146484375,183.85000610351562,183.4199981689453,183.57000732421875,269066
2022-07-21 15:10:00-04:00,183.5749969482422,183.5998992919922,182.49000549316406,182.64500427246094,313215
2022-07-21 15:15:00-04:00,182.63999938964844,182.72999572753906,182.08050537109375,182.49000549316406,292849
2022-07-21 15:20:00-04:00,182.47999572753906,182.60000610351562,182.24009704589844,182.4158935546875,222551
2022-07-21 15:25:00-04:00,182.4199981689453,182.91000366210938,182.38099670410156,182.66000366210938,293376
2022-07-21 15:30:00-04:00,182.65499877929688,183.3000030517578,182.62379455566406,182.99400329589844,377589
2022-07-21 15:35:00-04:00,182.99000549316406,183.19000244140625,182.55999755859375,182.58999633789062,303522
2022-07-21 15:40:00-04:00,182.59500122070312,183.0675048828125,182.59500122070312,182.75999450683594,319005
2022-07-21 15:45:00-04:00,182.77000427246094,182.83999633789062,182.28500366210938,182.3699951171875,554792
2022-07-21 15:50:00-04:00,182.3800048828125,183.0800018310547,182.3699951171875,182.90499877929688,543653
2022-07-21 15:55:00-04:00,182.89999389648438,183.1999969482422,182.8300018310547,183.17999267578125,1045286
2022-07-22 09:30:00-04:00,173.07000732421875,175.0500030517578,172.11000061035156,174.4199981689453,3624272
2022-07-22 09:35:00-04:00,174.0,175.22210693359375,173.25999450683594,174.75999450683594,1740383
2022-07-22 09:40:00-04:00,174.25,174.25,173.2899932861328,174.10000610351562,1225640
2022-07-22 09:45:00-04:00,174.25,174.8498992919922,173.72999572753906,174.7790069580078,967085
2022-07-22 09:50:00-04:00,175.25,175.52999877929688,173.1999969482422,173.5399932861328,1132850
2022-07-22 09:55:00-04:00,173.25,173.38999938964844,172.63999938964844,172.67999267578125,750603
2022-07-22 10:00:00-04:00,172.6750030517578,172.8800048828125,172.22999572753906,172.63499450683594,702595
2022-07-22 10:05:00-04:00,172.64999389648438,172.69000244140625,171.8000030517578,171.9499969482422,933781
2022-07-22 10:10:00-04:00,171.9600067138672,173.22000122070312,171.89999389648438,172.97000122070312,888440
2022-07-22 10:15:00-04:00,172.97000122070312,173.36990356445312,172.91000366210938,172.99989318847656,629906
2022-07-22 10:20:00-04:00,172.96009826660156,173.02999877929688,172.39999389648438,172.67999267578125,433388
2022-07-22 10:25:00-04:00,172.6699981689453,172.9199981689453,171.9499969482422,172.66000366210938,553390
2022-07-22 10:30:00-04:00,172.6300048828125,173.00999450683594,172.00999450683594,172.22000122070312,477897
2022-07-22 10:35:00-04:00,172.24000549316406,172.44000244140625,172.00999450683594,172.25160217285156,398615
2022-07-22 10:40:00-04:00,172.25,172.60000610351562,172.00999450683594,172.39999389648438,450499
2022-07-22 10:45:00-04:00,172.38999938964844,172.889892578125,172.3000030517578,172.7449951171875,409733
2022-07-22 10:50:00-04:00,172.75999450683594,173.36000061035156,172.5399932861328,173.19500732421875,431941
2022-07-22 10:55:00-04:00,173.19500732421875,173.34190368652344,172.72999572753906,172.77999877929688,424672
2022-07-22 11:00:00-04:00,172.75,172.80999755859375,172.00999450683594,172.03990173339844,403414
2022-07-22 11:05:00-04:00,172.0399932861328,172.25990295410156,171.80999755859375,171.87289428710938,473505
2022-07-22 11:10:00-04:00,171.8699951171875,172.17999267578125,171.5,172.1199951171875,506935
2022-07-22 11:15:00-04:00,172.1300048828125,172.35000610351562,171.8800048828125,171.9600067138672,382093
2022-07-22 11:20:00-04:00,172.19500732421875,172.20989990234375,171.1199951171875,171.1251983642578,554539
2022-07-22 11:25:00-04:00,171.1300048828125,171.2899932861328,170.69000244140625,170.74000549316406,647980
2022-07-22 11:30:00-04:00,170.74249267578125,170.75,170.00999450683594,170.11000061035156,736394
2022-07-22 11:35:00-04:00,170.10000610351562,170.42999267578125,169.4499969482422,169.61500549316406,763638
2022-07-22 11:40:00-04:00,169.61000061035156,170.05999755859375,169.4199981689453,169.9199981689453,532606
2022-07-22 11:45:00-04:00,169.9199981689453,170.19000244140625,169.75,170.10009765625,367187
2022-07-22 11:50:00-04:00,170.11099243164062,170.3699951171875,169.8000030517578,170.25999450683594,370507
2022-07-22 11:55:00-04:00,170.22999572753906,170.27000427246094,169.6450958251953,169.97999572753906,298437
2022-07-22 12:00:00-04:00,169.9199981689453,170.13999938964844,169.6199951171875,169.67999267578125,223610
2022-07-22 12:05:00-04:00,169.6999969482422,169.85000610351562,169.35000610351562,169.44149780273438,363178
2022-07-22 12:10:00-04:00,169.38999938964844,169.44000244140625,169.00999450683594,169.08999633789062,410766
2022-07-22 12:15:00-04:00,169.1157989501953,169.5399932861328,169.1157989501953,169.25999450683594,335796
2022-07-22 12:20:00-04:00,169.25999450683594,169.38999938964844,169.0500030517578,169.10000610351562,289010
2022-07-22 12:25:00-04:00,169.13999938964844,169.5,168.85000610351562,169.3000030517578,467585
2022-07-22 12:30:00-04:00,169.30999755859375,169.8300018310547,169.1999969482422,169.78599548339844,344313
2022-07-22 12:35:00-04:00,169.76040649414062,169.80999755859375,169.41000366210938,169.63999938964844,511470
2022-07-22 12:40:00-04:00,169.68569946289062,169.75,168.91070556640625,168.9700927734375,347607
2022-07-22 12:45:00-04:00,168.97999572753906,169.47999572753906,168.9573974609375,169.1999969482422,242477
2022-07-22 12:50:00-04:00,169.22000122070312,169.77049255371094,169.1999969482422,169.24000549316406,228411
2022-07-22 12:55:00-04:00,169.22369384765625,169.30999755859375,168.72000122070312,168.92999267578125,259211
2022-07-22 13:00:00-04:00,168.9398956298828,169.19000244140625,168.65280151367188,169.16990661621094,356297
2022-07-22 13:05:00-04:00,169.14529418945312,169.3271026611328,168.9199981689453,169.3000030517578,288634
2022-07-22 13:10:00-04:00,169.2899932861328,169.35000610351562,168.85000610351562,168.89500427246094,233423
2022-07-22 13:15:00-04:00,168.90130615234375,169.16000366210938,168.7899932861328,168.85499572753906,219433
2022-07-22 13:20:00-04:00,168.85499572753906,168.9600067138672,168.6999969482422,168.80499267578125,257077
2022-07-22 13:25:00-04:00,168.80499267578125,169.0500030517578,168.77000427246094,169.0,254178
2022-07-22 13:30:00-04:00,169.0,169.0299072265625,168.83999633789062,168.89219665527344,191155
2022-07-22 13:35:00-04:00,168.91000366210938,169.05999755859375,168.61000061035156,169.00010681152344,233332
2022-07-22 13:40:00-04:00,169.0299072265625,169.33749389648438,168.8300018310547,169.2949981689453,295598
2022-07-22 13:45:00-04:00,169.32000732421875,169.7899932861328,169.25999450683594,169.64849853515625,345950
2022-07-22 13:50:00-04:00,169.64500427246094,169.69000244140625,169.25999450683594,169.27000427246094,268307
2022-07-22 13:55:00-04:00,169.27000427246094,169.83999633789062,169.27000427246094,169.66610717773438,361842
2022-07-22 14:00:00-04:00,169.6699981689453,169.75999450683594,169.1999969482422,169.2100067138672,361134
2022-07-22 14:05:00-04:00,169.22000122070312,169.74989318847656,169.14999389648438,169.47999572753906,196921
2022-07-22 14:10:00-04:00,169.4550018310547,169.64999389648438,169.32000732421875,169.47999572753906,249002
2022-07-22 14:15:00-04:00,169.456298828125,170.0,169.44000244140625,169.83999633789062,511302
2022-07-22 14:20:00-04:00,169.80999755859375,170.0800018310547,169.60009765625,169.68499755859375,479503
2022-07-22 14:25:00-04:00,169.66000366210938,169.66000366210938,169.22999572753906,169.40499877929688,280523
2022-07-22 14:30:00-04:00,169.38999938964844,169.41000366210938,168.8000030517578,169.16000366210938,445594
2022-07-22 14:35:00-04:00,169.17970275878906,169.2698974609375,168.8699951171875,169.22000122070312,330307
2022-07-22 14:40:00-04:00,169.1999969482422,169.21499633789062,168.44000244140625,168.47999572753906,412100
2022-07-22 14:45:00-04:00,168.47000122070312,169.10000610351562,168.41000366210938,168.9499053955078,458985
2022-07-22 14:50:00-04:00,168.92999267578125,169.61000061035156,168.64999389648438,169.42010498046875,403850
2022-07-22 14:55:00-04:00,169.46499633789062,169.73330688476562,169.3699951171875,169.4698944091797,286517
2022-07-22 15:00:00-04:00,169.46279907226562,169.4698944091797,169.0399932861328,169.05499267578125,272420
2022-07-22 15:05:00-04:00,169.0399932861328,169.25999450683594,168.75,168.99000549316406,409217
2022-07-22 15:10:00-04:00,169.0,169.5,168.89010620117188,169.4593963623047,331656
2022-07-22 15:15:00-04:00,169.47999572753906,169.70179748535156,169.30999755859375,169.3300018310547,406526
2022-07-22 15:20:00-04:00,169.3404998779297,169.91000366210938,169.32000732421875,169.80799865722656,421739
2022-07-22 15:25:00-04:00,169.8300018310547,169.85000610351562,169.30859375,169.6800994873047,380734
2022-07-22 15:30:00-04:00,169.69000244140625,169.7100067138672,169.1699981689453,169.17999267578125,459366
2022-07-22 15:35:00-04:00,169.1699981689453,169.3699951171875,169.00999450683594,169.22999572753906,407367
2022-07-22 15:40:00-04:00,169.22999572753906,169.47000122070312,168.8699951171875,168.89320373535156,502679
2022-07-22 15:45:00-04:00,168.89999389648438,169.22000122070312,168.89999389648438,169.0,534782
2022-07-22 15:50:00-04:00,169.00999450683594,169.2899932861328,168.89999389648438,169.02999877929688,640198
2022-07-22 15:55:00-04:00,169.02000427246094,169.38999938964844,168.9499969482422,169.27999877929688,1138942
2022-07-25 09:30:00-04:00,169.0,170.00999450683594,168.82000732421875,169.35000610351562,1317166
2022-07-25 09:35:00-04:00,169.0,169.32000732421875,168.77999877929688,169.3199005126953,570121
2022-07-25 09:40:00-04:00,169.25,170.0,169.22999572753906,170.0,866307
2022-07-25 09:45:00-04:00,170.0,170.00999450683594,169.22999572753906,169.82000732421875,627805
2022-07-25 09:50:00-04:00,169.75,170.57000732421875,169.4199981689453,169.8699951171875,634386
2022-07-25 09:55:00-04:00,169.83999633789062,170.36500549316406,169.1699981689453,169.23519897460938,410366
2022-07-25 10:00:00-04:00,169.19720458984375,169.74119567871094,168.63999938964844,168.7899932861328,351089
2022-07-25 10:05:00-04:00,168.82000732421875,168.86000061035156,167.88999938964844,168.27000427246094,425700
2022-07-25 10:10:00-04:00,168.22000122070312,168.6654052734375,167.89999389648438,168.27000427246094,415426
2022-07-25 10:15:00-04:00,168.22999572753906,168.22999572753906,167.49000549316406,167.67999267578125,304751
2022-07-25 10:20:00-04:00,167.6649932861328,167.97999572753906,167.11000061035156,167.3000030517578,308363
2022-07-25 10:25:00-04:00,167.30499267578125,167.41000366210938,166.75,167.07000732421875,466751
2022-07-25 10:30:00-04:00,167.08999633789062,167.6302947998047,166.77000427246094,167.41000366210938,345398
2022-07-25 10:35:00-04:00,167.44000244140625,167.91000366210938,167.35000610351562,167.80999755859375,363161
2022-07-25 10:40:00-04:00,167.77000427246094,167.81190490722656,167.21499633789062,167.50999450683594,288882
2022-07-25 10:45:00-04:00,167.5,167.67190551757812,167.10000610351562,167.24000549316406,237268
2022-07-25 10:50:00-04:00,167.25,167.4398956298828,166.97000122070312,167.0688018798828,290053
2022-07-25 10:55:00-04:00,167.0399932861328,167.47999572753906,167.00999450683594,167.07000732421875,324715
2022-07-25 11:00:00-04:00,167.05999755859375,167.36000061035156,166.8300018310547,167.1750030517578,302247
2022-07-25 11:05:00-04:00,167.1699981689453,167.47999572753906,166.86000061035156,167.0,311151
2022-07-25 11:10:00-04:00,166.9700927734375,167.05999755859375,166.27999877929688,166.44000244140625,313544
2022-07-25 11:15:00-04:00,166.4149932861328,166.66000366210938,166.3699951171875,166.5800018310547,168476
2022-07-25 11:20:00-04:00,166.58900451660156,167.00999450683594,166.55999755859375,166.9199981689453,198704
2022-07-25 11:25:00-04:00,166.9600067138672,167.39999389648438,166.88999938964844,167.3896026611328,233857
2022-07-25 11:30:00-04:00,167.30999755859375,167.5800018310547,167.16000366210938,167.49000549316406,276066
2022-07-25 11:35:00-04:00,167.4600067138672,167.5500030517578,166.9199981689453,166.9824981689453,237586
2022-07-25 11:40:00-04:00,166.97999572753906,167.10679626464844,166.80999755859375,167.0500030517578,253018
2022-07-25 11:45:00-04:00,167.0500030517578,167.27999877929688,166.82000732421875,166.83999633789062,272505
2022-07-25 11:50:00-04:00,166.85000610351562,166.94439697265625,166.58999633789062,166.7471923828125,189852
2022-07-25 11:55:00-04:00,166.74609375,166.82000732421875,166.4199981689453,166.60000610351562,236846
2022-07-25 12:00:00-04:00,166.6199951171875,166.75999450683594,166.17999267578125,166.67999267578125,232464
2022-07-25 12:05:00-04:00,166.67999267578125,166.6826934814453,166.39999389648438,166.39999389648438,165086
2022-07-25 12:10:00-04:00,166.3957061767578,166.85000610351562,166.3000030517578,166.38999938964844,228160
2022-07-25 12:15:00-04:00,166.39999389648438,166.49180603027344,166.14999389648438,166.31849670410156,130945
2022-07-25 12:20:00-04:00,166.30999755859375,166.67999267578125,166.1999969482422,166.5500030517578,145113
2022-07-25 12:25:00-04:00,166.52000427246094,166.6300048828125,166.33999633789062,166.57899475097656,94731
2022-07-25 12:30:00-04:00,166.593505859375,166.7899932861328,166.5301055908203,166.74000549316406,155407
2022-07-25 12:35:00-04:00,166.6999969482422,166.6999969482422,166.50999450683594,166.51010131835938,130290
2022-07-25 12:40:00-04:00,166.5399932861328,166.98989868164062,166.47000122070312,166.8800048828125,165186
